Word	seg	SegTrans	DepVar	td	POS	Gram	Gram2	PreSegTrans	FolSegTrans	PreSeg	FolSeg	Speaker	Recording	DictNSyl	NSyl	DictRate	Rate	FolWord	freq	log_freq	Context
and	d	n	Del	0	CC	and	and	n	aa	nasal	vowel	s39	s3901a	11	12	4.768136365	5.201603308	all	8082	8.997394646	doctors and the the dentists and all the people who
and	d	n	Del	0	CC	and	and	n	sh	nasal	sibilant	s39	s3901a	6	6	3.784870485	3.784870485	she	8082	8.997394646	so she's busy <LAUGH> <VOCNOISE> and she lives off campus
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s39	s3902b	3	3	6.355420538	6.355420538	<HES-they>	8082	8.997394646	<EXT-really> <HES-nice> <SIL> <IVER> yknow and <HES-they> <VOCNOISE> work hard
and	d	nx	Del	0	CC	and	and	n	ih	nasal	vowel	s39	s3902b	13	13	5.478281354	5.478281354	it	8082	8.997394646	but yknow they came occasionally and it helped and <VOCNOISE>
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s39	s3902b	8	8	2.520392337	2.520392337	<SIL>	8082	8.997394646	can all fight the establishment and <SIL> <IVER> it makes
and	d	n	Del	0	CC	and	and	n	th	nasal	apical	s39	s3903a	9	9	5.498527006	5.498527006	things	8082	8.997394646	<VOCNOISE> she opened her mouth and things came out <LAUGH-and>
and	d	en	Del	0	CC	and	and	n	ih	nasal	vowel	s39	s3901b	16	15	6.692538907	6.274255225	eventually	8082	8.997394646	spread out a little bit and eventually it'll be something
and	d	n	Del	0	CC	and	and	n	l	nasal	/l/	s39	s3903a	7	7	5.23570391	5.23570391	like	8082	8.997394646	middle class <IVER> um <SIL> and like even the people
and	d	en	Del	0	CC	and	and	n	hh	nasal	/h/	s39	s3901b	13	13	7.784431138	7.784431138	had	8082	8.997394646	car with a drunk person and had quite an experience
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s39	s3903a	2	2	3.155609411	3.155609411	<VOCNOISE>	8082	8.997394646	care <LAUGH> yknow <IVER> yeah and <VOCNOISE> i i got
and	d	n	Del	0	CC	and	and	n	b	nasal	stop	s39	s3903a	4	3	4.703209823	3.527407367	because	8082	8.997394646	i don't know <IVER> yeah and because <VOCNOISE> i <VOCNOISE>
and	d	d	Ret	1	CC	and	and	n	n	nasal	/n/	s39	s3902a	12	12	3.958166142	3.958166142	no	8082	8.997394646	<VOCNOISE> thirty percent sales tax and no other tax at
and	d	n	Del	0	CC	and	and	n	aa	nasal	vowel	s39	s3901a	9	9	3.829787234	3.829787234	also	8082	8.997394646	<VOCNOISE> this came up here and also i mean <VOCNOISE>
and	d	nx	Del	0	CC	and	and	n	eh	nasal	vowel	s39	s3901a	8	8	4.87804878	4.87804878	s	8082	8.997394646	<VOCNOISE> um <VOCNOISE> class standing and s a t scores
and	d	en	Del	0	CC	and	and	n	ay	nasal	vowel	s39	s3901b	10	9	7.401814925	6.661633433	i	8082	8.997394646	everybody else was freaking out and i was just used
and	d	en	Del	0	CC	and	and	n	ow	nasal	vowel	s39	s3901a	11	11	5.60888529	5.60888529	organic	8082	8.997394646	my honor's class is challenging and organic <SIL> chemistry is
and	d	n	Del	0	CC	and	and	n	b	nasal	stop	s39	s3902a	11	10	9.417405077	8.561277343	bought	8082	8.997394646	<SIL> just when we out and bought groceries and then
and	d	en	Del	0	CC	and	and	n	ih	nasal	vowel	s39	s3902b	8	8	4.000828171	4.000828171	it	8082	8.997394646	<LAUGH> they had this jukebox and it was <EXT-horrible> they
and	d	n	Del	0	CC	and	and	n	m	nasal	/m/	s39	s3902a	8	8	4.39789275	4.39789275	my	8082	8.997394646	friends from <SIL> high school and my boyfriend are both
and	d	n	Del	0	CC	and	and	n	eh	nasal	vowel	s39	s3901b	6	6	5.199072485	5.199072485	everything	8082	8.997394646	directions and the homework <SIL> and everything is all <VOCNOISE>
and	d	n	Del	0	CC	and	and	n	n	nasal	/n/	s39	s3902b	8	8	5.09052869	5.09052869	now	8082	8.997394646	don't <VOCNOISE> i go back and now i just don't
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s39	s3902a	4	4	4.601636342	4.601636342	<VOCNOISE>	8082	8.997394646	<SIL> we <SIL> do camping and <VOCNOISE> <SIL> yknow <VOCNOISE>
and	d	n	Del	0	CC	and	and	n	w	nasal	/w/	s39	s3901b	7	7	6.050652606	6.050652606	we	8082	8.997394646	in german <IVER> so it and we had like tapes
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s39	s3901a	11	12	6.387194024	6.967848027	i	8082	8.997394646	apply for it like seperately and i think you have
and	d	d	Ret	1	CC	and	and	n	ay	nasal	vowel	s39	s3902b	8	8	5.922609265	5.922609265	i	8082	8.997394646	<SIL> bathrooms done <IVER> yknow and i wouldn't be too
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s39	s3903a	8	9	4.5493551	5.118024488	<VOCNOISE>	8082	8.997394646	the safety of the neighborhood and <VOCNOISE> yeah there there
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s39	s3903a	10	10	7.476596384	7.476596384	i	8082	8.997394646	<SIL> for my economics class and i was <VOCNOISE> totally
and	d	n	Del	0	CC	and	and	n	n	nasal	/n/	s39	s3902a	3	3	3.554178114	3.554178114	no	8082	8.997394646	<VOCNOISE> <SIL> <IVER> <VOCNOISE> yes and no <VOCNOISE> <SIL> i
and	d	n	Del	0	CC	and	and	n	l	nasal	/l/	s39	s3903a	9	9	5.776262258	5.776262258	like	8082	8.997394646	hate that <VOCNOISE> um <VOCNOISE> and like affirmative action stuff
and	d	en	Del	0	CC	and	and	n	aa	nasal	vowel	s39	s3902b	8	7	3.730983063	3.26461018	all	8082	8.997394646	bad because the good subs and all that <VOCNOISE> i
and	d	d	Ret	1	CC	and	and	n	ae	nasal	vowel	s39	s3902a	5	5	3.972866908	3.972866908	and	8082	8.997394646	finally like december something <IVER> and and i have an
and	d	en	Del	0	CC	and	and	n	m	nasal	/m/	s39	s3902a	10	10	10.07983227	10.07983227	my	8082	8.997394646	for <SIL> computer to sit and my plants sit in
and	d	en	Del	0	CC	and	and	n	m	nasal	/m/	s39	s3902a	12	12	6.208708852	6.208708852	my	8082	8.997394646	<SIL> still just sitting down and my computer sits next
and	d	ah	Del	0	CC	and	and	n	ay	nasal	vowel	s39	s3901a	13	13	8.199730292	8.199730292	i	8082	8.997394646	and the opportunity came up and i said to her
and	d	t	Ret	1	CC	and	and	n	U	nasal	null	s39	s3902b	2	2	2.244084593	2.244084593	<VOCNOISE>	8082	8.997394646	from the wrong <SIL> point and <VOCNOISE> i mean there
and	d	n	Del	0	CC	and	and	n	b	nasal	stop	s39	s3902b	9	9	6.75143468	6.75143468	by	8082	8.997394646	and then i walk down and by the time i
and	d	en	Del	0	CC	and	and	n	S	nasal	pause	s39	s3903a	6	6	0.69751991	0.69751991	<IVER>	8082	8.997394646	g p a up enough and <IVER> yeah i really
and	d	en	Del	0	CC	and	and	n	k	nasal	stop	s39	s3902b	10	10	2.150304569	2.150304569	cook	8082	8.997394646	and then we get together and cook dinner <IVER> yeah
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s39	s3902a	7	6	4.947685296	4.240873111	<SIL>	8082	8.997394646	and they're just really old and <SIL> <VOCNOISE> <SIL> i
and	d	t	Ret	1	CC	and	and	n	U	nasal	null	s39	s3902b	6	6	3.145364598	3.145364598	<VOCNOISE>	8082	8.997394646	<SIL> three weeks now yknow and <VOCNOISE> not <SIL> only
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s39	s3902a	5	5	6.145639362	6.145639362	<SIL>	8082	8.997394646	and you throw it in and <SIL> there it is
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s39	s3902a	6	7	3.773584906	4.402515723	it's	8082	8.997394646	uh boy scouts <VOCNOISE> <SIL> and it's for ages teen
and	d	t	Ret	1	CC	and	and	n	S	nasal	pause	s39	s3902a	8	8	3.48141685	3.48141685	<IVER>	8082	8.997394646	uh business uh business ethic and <IVER> um professionalism as
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s39	s3901a	12	12	8.85152888	8.85152888	seventy	8082	8.997394646	think there are a hundred and seventy of us here
and	d	t	Ret	1	CC	and	and	n	U	nasal	null	s39	s3902a	1	1	2.265303256	2.265303256	<VOCNOISE>	8082	8.997394646	are both in it <SIL> and <VOCNOISE> <SIL> they bugged
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s39	s3903b	6	6	4.782675237	4.782675237	<VOCNOISE>	8082	8.997394646	can get a bigger house and <VOCNOISE> there's some really
and	d	d	Ret	1	CC	and	and	n	ay	nasal	vowel	s39	s3901a	6	6	8.541837207	8.541837207	i	8082	8.997394646	merit people about it <VOCNOISE> and i was the only
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s39	s3903b	9	9	5.043381486	5.043381486	i	8082	8.997394646	really starting to get started and i mean <VOCNOISE> somebody
and	d	en	Del	0	CC	and	and	n	n	nasal	/n/	s39	s3901a	10	9	6.755967039	6.080370335	now	8082	8.997394646	<UNKNOWN> so bad about it and now all of a
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s39	s3902a	1	1	9.145783794	9.145783794	<UNKNOWN>	8082	8.997394646	through ohio state <VOCNOISE> <SIL> and <UNKNOWN> the vast majority
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s39	s3902a	7	7	4.697986577	4.697986577	started	8082	8.997394646	into my computer <VOCNOISE> <IVER> and started playing uh m
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s39	s3901a	14	14	7.464819373	7.464819373	so	8082	8.997394646	had an apartment in arlington and so they wanted to
and	d	en	Del	0	CC	and	and	n	hh	nasal	/h/	s39	s3902a	11	11	5.305554095	5.305554095	he'll	8082	8.997394646	you start him on taxes and he'll just start fuming
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s39	s3903b	6	6	7.964055563	7.964055563	i	8082	8.997394646	be paid this much <VOCNOISE> and i will be given
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s39	s3901a	9	9	2.950819672	2.950819672	um	8082	8.997394646	be with like better faculty and um <VOCNOISE> smaller class
and	d	n	Del	0	CC	and	and	n	n	nasal	/n/	s39	s3902a	9	9	5.663686519	5.663686519	now	8082	8.997394646	like when i moved in and now all of a
and	d	en	Del	0	CC	and	and	n	ey	nasal	vowel	s39	s3903b	14	14	6.388268948	6.388268948	h	8082	8.997394646	he specializes in like solaris and h p u x
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s39	s3902a	11	11	8.431179729	8.431179729	state	8082	8.997394646	<VOCNOISE> and you take federal and state and all that
and	d	n	Del	0	CC	and	and	n	w	nasal	/w/	s39	s3901b	8	9	3.551839542	3.995819485	which	8082	8.997394646	departments in school were good and which ones weren't <VOCNOISE>
and	d	nx	Del	0	CC	and	and	n	ih	nasal	vowel	s39	s3903a	5	5	9.944509636	9.944509636	it	8082	8.997394646	<VOCNOISE> hasn't happened before <VOCNOISE> and it would have been
and	d	nx	Del	0	CC	and	and	n	aa	nasal	vowel	s39	s3903b	17	17	4.642474821	4.642474821	also	8082	8.997394646	<VOCNOISE> he has qualifications businesses and also with uh unix
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s39	s3902b	10	10	6.621262463	6.621262463	i	8082	8.997394646	here <IVER> just over summer and i use the a
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s39	s3901b	5	5	7.091062	7.091062	<SIL>	8082	8.997394646	of day you go home and <SIL> eat with your
and	d	n	Del	0	CC	and	and	n	g	nasal	stop	s39	s3902b	8	8	5.876947014	5.876947014	got	8082	8.997394646	but <VOCNOISE> i went home and got my dad's a
and	d	t	Ret	1	CC	and	and	n	U	nasal	null	s39	s3901a	7	8	4.741924164	5.419341902	<VOCNOISE>	8082	8.997394646	honors classes which are separate and <VOCNOISE> they're supposed to
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s39	s3901a	1	1	0.865467417	0.865467417	<UNKNOWN>	8082	8.997394646	honors college during undergraduate <VOCNOISE> and <UNKNOWN> fulfill all the
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s39	s3902b	9	9	6.683707646	6.683707646	<VOCNOISE>	8082	8.997394646	came occasionally and it helped and <VOCNOISE> <HES-um> <SIL> we
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s39	s3901a	6	6	6.12244898	6.12244898	i	8082	8.997394646	into university of chicago <VOCNOISE> and i wanted to go
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s39	s3903a	5	5	3.433856035	3.433856035	<VOCNOISE>	8082	8.997394646	ever run <VOCNOISE> for president and <VOCNOISE> she was <VOCNOISE>
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s39	s3901a	9	9	4.927478467	4.927478467	stuff	8082	8.997394646	learning do my own laundry and stuff i used <UNKNOWN>
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s39	s3902b	1	1	6.624710169	6.624710169	<SIL>	8082	8.997394646	much the same thing <VOCNOISE> and <SIL> <EXT-they're> <SIL> voting
and	d	n	Del	0	CC	and	and	n	y	nasal	/y/	s39	s3902a	7	7	7.69408325	7.69408325	you	8082	8.997394646	<VOCNOISE> well there's like <VOCNOISE> and you take federal and
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s39	s3902b	8	8	6.84745078	6.84745078	<SIL>	8082	8.997394646	to attack students over it and <SIL> i read some
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s39	s3901b	1	1	2.712232167	2.712232167	<SIL>	8082	8.997394646	<VOCNOISE> yeah it is <VOCNOISE> and <SIL> it seems to
and	d	nx	Del	0	CC	and	and	n	ih	nasal	vowel	s39	s3902b	7	9	5.524735424	7.10323126	it	8082	8.997394646	temps come in one day and it was <SIL> we
and	d	ehn	Del	0	CC	and	and	n	w	nasal	/w/	s39	s3903a	8	8	6.413134099	6.413134099	world	8082	8.997394646	i read u s news and world report <SIL> for
and	d	en	Del	0	CC	and	and	n	S	nasal	pause	s39	s3903a	8	8	4.864487538	4.864487538	<IVER>	8082	8.997394646	cram organic into my head and <IVER> playing around with
and	d	n	Del	0	CC	and	and	n	w	nasal	/w/	s39	s3901a	15	15	4.028200627	4.028200627	one's	8082	8.997394646	i think one's doing business and one's doing economics and
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s39	s3902b	1	1	0.237233347	0.237233347	<IVER>	8082	8.997394646	deserve it <VOCNOISE> yknow <VOCNOISE> and <IVER> yeah <HES-and> <IVER>
and	d	n	Del	0	CC	and	and	n	m	nasal	/m/	s39	s3902b	7	7	3.968584684	3.968584684	make	8082	8.997394646	way to slant his words and make him <EXT-look> bad
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s39	s3903b	6	6	4.292717548	4.292717548	<VOCNOISE>	8082	8.997394646	i'm not working for you and <VOCNOISE> they usually say
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s39	s3902b	1	1	2.445998469	2.445998469	<VOCNOISE>	8082	8.997394646	of it is liberal <VOCNOISE> and <VOCNOISE> <HES-they've> <SIL> always
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s39	s3903a	5	5	7.027663695	7.027663695	i	8082	8.997394646	get into <IVER> it's <VOCNOISE> and i saw like one
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s39	s3901b	2	2	1.739543387	1.739543387	um	8082	8.997394646	about designated drivers <IVER> <VOCNOISE> and um <SIL> apparently when
and	d	n	Del	0	CC	and	and	n	aa	nasal	vowel	s39	s3902a	8	8	2.240268832	2.240268832	all	8082	8.997394646	give us the domain name and all that <SIL> <IVER>
and	d	nx	Del	0	CC	and	and	n	ey	nasal	vowel	s39	s3903a	5	5	7.567433399	7.567433399	a	8082	8.997394646	qualified for a job <VOCNOISE> and a white male is
and	d	n	Del	0	CC	and	and	n	ah	nasal	vowel	s39	s3901b	6	6	4.857670261	4.857670261	um	8082	8.997394646	off with something easy <VOCNOISE> and um they only take
and	d	n	Del	0	CC	and	and	n	b	nasal	stop	s39	s3902a	11	11	5.211469592	5.211469592	be	8082	8.997394646	in front of a tv and be entertained it's <VOCNOISE>
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s39	s3901b	5	5	3.911845773	3.911845773	<VOCNOISE>	8082	8.997394646	went with us last time and <VOCNOISE> she liked some
and	d	ah	Del	0	CC	and	and	n	ah	nasal	vowel	s39	s3901b	2	3	1.342788354	2.014182531	um	8082	8.997394646	really helps <SIL> <VOCNOISE> <IVER> and um <SIL> <VOCNOISE> i
and	d	n	Del	0	CC	and	and	n	w	nasal	/w/	s39	s3901b	18	15	6.357355425	5.297796187	washington	8082	8.997394646	duke <VOCNOISE> university of chicago and washington university <SIL> so
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s39	s3902a	4	4	3.012386179	3.012386179	<VOCNOISE>	8082	8.997394646	um <VOCNOISE> <SIL> program now and <VOCNOISE> <SIL> yeah and
and	d	n	Del	0	CC	and	and	n	n	nasal	/n/	s39	s3902a	10	10	6.587853974	6.587853974	nobody	8082	8.997394646	enough <IVER> <SIL> you know and nobody does the sixty
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s39	s3901b	1	1	0.403786223	0.403786223	<SIL>	8082	8.997394646	into three of those <SIL> and <SIL> they they were
and	d	en	Del	0	CC	and	and	n	z	nasal	sibilant	s39	s3902b	7	7	7.272183276	7.272183276	z	8082	8.997394646	had classes in the b and z <SIL> building <VOCNOISE>
and	d	en	Del	0	CC	and	and	n	aa	nasal	vowel	s39	s3902a	11	11	9.001260995	9.001260995	all	8082	8.997394646	you take federal and state and all that and add
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s39	s3902b	12	12	5.685530467	5.685530467	he	8082	8.997394646	have been filed against him and he still refuses to
and	d	nx	Del	0	CC	and	and	n	aa	nasal	vowel	s39	s3901a	12	11	5.128799105	4.701399179	all	8082	8.997394646	figure that uh gross anatomy and all that's enough <IVER>
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s39	s3902a	11	11	5.151110158	5.151110158	he's	8082	8.997394646	like seventies <LAUGH> just ridiculous and he's giving them out
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s39	s3901a	5	5	4.576055879	4.576055879	i	8082	8.997394646	for me in that <VOCNOISE> and i didn't have <VOCNOISE>
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s39	s3903a	1	1	10.97261236	10.97261236	<VOCNOISE>	8082	8.997394646	it working <SIL> <EXT-unfairly> <IVER> and <VOCNOISE> i <VOCNOISE> don't
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s39	s3902b	2	2	2.348454247	2.348454247	<VOCNOISE>	8082	8.997394646	and make him <EXT-look> bad and <VOCNOISE> it's really disgusting
and	d	nx	Del	0	CC	and	and	n	ey	nasal	vowel	s39	s3903b	4	4	2.663809287	2.663809287	a	8082	8.997394646	to the front door <VOCNOISE> and a creek i <LAULGH-mean_it's_cool>
and	d	n	Del	0	CC	and	and	n	ae	nasal	vowel	s39	s3902a	8	8	2.358273649	2.358273649	add	8082	8.997394646	and state and all that and add it up <IVER>
and	d	n	Del	0	CC	and	and	n	l	nasal	/l/	s39	s3902a	2	2	4.659886532	4.659886532	like	8082	8.997394646	pizza <VOCNOISE> <SIL> <VOCNOISE> <SIL> and like <SIL> just just
and	d	en	Del	0	CC	and	and	n	sh	nasal	sibilant	s39	s3902a	11	10	5.67487701	5.1589791	shooting	8082	8.997394646	problem solving less running around and shooting things <VOCNOISE> yknow
and	d	y	Del	0	CC	and	and	n	y	nasal	/y/	s39	s3902a	9	9	7.258064516	7.258064516	you	8082	8.997394646	just know where it goes and you throw it in
and	d	n	Del	0	CC	and	and	n	m	nasal	/m/	s39	s3902a	12	12	5.660377358	5.660377358	my	8082	8.997394646	uh in my boyfriend's room and my roommate was sitting
and	d	n	Del	0	CC	and	and	n	w	nasal	/w/	s39	s3902b	6	6	3.514957021	3.514957021	we	8082	8.997394646	really loud down there <IVER> and we couldn't have class
and	d	d	Ret	1	CC	and	and	n	ih	nasal	vowel	s39	s3902b	12	12	4.403036334	4.403036334	it's	8082	8.997394646	see what the agreement was and it's pretty much the
and	d	n	Del	0	CC	and	and	n	sh	nasal	sibilant	s39	s3903a	4	4	3.466360703	3.466360703	she	8082	8.997394646	um <VOCNOISE> inner blond <VOCNOISE> and she got in <LAUGH>
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s39	s3903b	6	6	4.111329316	4.111329316	<VOCNOISE>	8082	8.997394646	of the parties up there and <VOCNOISE> they had this
and	d	en	Del	0	CC	and	and	n	S	nasal	pause	s39	s3903b	1	1	0.249368723	0.249368723	<IVER>	8082	8.997394646	h p u x <VOCNOISE> and <IVER> yeah he says
and	d	n	Del	0	CC	and	and	n	y	nasal	/y/	s39	s3903b	15	14	9.536888685	8.901096106	you	8082	8.997394646	where everybody takes their computer and you hook'em up to
and	d	d	Ret	1	CC	and	and	n	ay	nasal	vowel	s39	s3902a	7	7	4.914550017	4.914550017	i	8082	8.997394646	like december something <IVER> and and i have an office
and	d	en	Del	0	CC	and	and	n	aa	nasal	vowel	s39	s3902a	14	14	9.891266718	9.891266718	all	8082	8.997394646	like homosexuality with the leaders and all that <VOCNOISE> <SIL>
and	d	en	Del	0	CC	and	and	n	l	nasal	/l/	s39	s3902a	11	11	5.452054632	5.452054632	like	8082	8.997394646	to watch it on tv and like i planted those
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s39	s3903b	6	6	6.726985302	6.726985302	i	8082	8.997394646	living well below means <VOCNOISE> and i wanna own six
and	d	t	Ret	1	CC	and	and	n	S	nasal	pause	s39	s3902a	1	1	8.603630732	8.603630732	<SIL>	8082	8.997394646	sitting at it <SIL> <IVER> and <SIL> um <SIL> from
and	d	t	Ret	1	CC	and	and	n	S	nasal	pause	s39	s3902a	1	1	0.870306113	0.870306113	<SIL>	8082	8.997394646	lot more healthy <VOCNOISE> <SIL> and <SIL> um it was
and	d	en	Del	0	CC	and	and	n	th	nasal	apical	s39	s3902b	12	11	3.77019884	3.456015604	throwing	8082	8.997394646	trying to tip over buses and throwing stones at them
and	d	tq	Glot	1	CC	and	and	n	ih	nasal	vowel	s39	s3902a	9	9	5.898637808	5.898637808	it's	8082	8.997394646	now and <VOCNOISE> <SIL> yeah and it's just incredible how
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s39	s3903a	4	4	5.209208318	5.209208318	<VOCNOISE>	8082	8.997394646	you pay for <IVER> anyway and <VOCNOISE> um <VOCNOISE> i'm
and	d	tq	Glot	1	CC	and	and	n	ah	nasal	vowel	s39	s3903b	4	4	3.16509032	3.16509032	um	8082	8.997394646	really pretty ones <IVER> yeah and um the <CUTOFF-en=?> <VOCNOISE>
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s39	s3903b	7	7	9.609787706	9.609787706	i'm	8082	8.997394646	would be really cool <IVER> and i'm meeting with someone
and	d	en	Del	0	CC	and	and	n	p	nasal	stop	s39	s3902a	14	13	7.234076635	6.717356875	playing	8082	8.997394646	opposed to like sitting around and playing computer games first
and	d	en	Del	0	CC	and	and	n	ay	nasal	vowel	s39	s3902a	12	12	6.075623283	6.075623283	i	8082	8.997394646	up in my room alone and i had my computer
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s39	s3901b	12	11	7.431053754	6.811799275	somebody	8082	8.997394646	went hiking in the alps and somebody told us that
and	d	en	Del	0	CC	and	and	n	l	nasal	/l/	s39	s3902a	10	10	4.687981983	4.687981983	like	8082	8.997394646	it for ever to come and like i don't know
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s39	s3901b	7	7	4.921844623	4.921844623	<SIL>	8082	8.997394646	i just like it anyway and <SIL> i like their
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s39	s3903b	1	1	3.454529752	3.454529752	<LAUGH>	8082	8.997394646	psych ward last week <VOCNOISE> and <LAUGH> <VOCNOISE> that was
and	d	eh	Del	0	CC	and	and	n	ih	nasal	vowel	s39	s3901a	7	7	7.383678063	7.383678063	it's	8082	8.997394646	for a while <VOCNOISE> yknow and it's kind of good
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s39	s3902a	12	11	4.217358436	3.8659119	see	8082	8.997394646	just want turn it on and see it occasionally <IVER>
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s39	s3901a	10	10	4.010256632	4.010256632	he'd	8082	8.997394646	just kind of found it and he'd posted it and
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s39	s3902a	1	1	4.157433699	4.157433699	<VOCNOISE>	8082	8.997394646	off on it's own <SIL> and <VOCNOISE> as a result
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s39	s3903b	6	6	9.227418968	9.227418968	i	8082	8.997394646	that was really interesting <VOCNOISE> and i have feeling i'm
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s39	s3902a	5	5	3.582673047	3.582673047	<SIL>	8082	8.997394646	they're called three b twos and <SIL> a t and
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s39	s3902b	8	8	6.983398715	6.983398715	<EXT-the>	8082	8.997394646	their benefits after two weeks and <EXT-the> union has to
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s39	s3902b	10	9	5.539521718	4.985569546	<HES-no>	8082	8.997394646	with like horribly offensive lyrics and <HES-no> <VOCNOISE> melody whatsoever
and	d	en	Del	0	CC	and	and	n	ey	nasal	vowel	s39	s3901a	12	12	1.543489158	1.543489158	a	8082	8.997394646	um <VOCNOISE> smaller class size and a little more challenging
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s39	s3903a	5	5	4.780206122	4.780206122	it's	8082	8.997394646	that on their own <VOCNOISE> and it's tough to be
