Word	seg	SegTrans	DepVar	td	POS	Gram	Gram2	PreSegTrans	FolSegTrans	PreSeg	FolSeg	Speaker	Recording	DictNSyl	NSyl	DictRate	Rate	FolWord	freq	log_freq	Context
and	d	en	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3202a	8	8	5.805995561	5.805995561	i	8082	8.997394646	<LAUGH-making> <VOCNOISE> um my father and i always <NOISE-understood> <NOISE-each>
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3201a	4	5	8.869946625	11.08743328	i	8082	8.997394646	<LAUGH-seemed> <LAUGH-perfectly> <LAUGH-reasonable> to me and i <UNKNOWN> okay super
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3201a	5	4	7.265129268	5.812103415	i	8082	8.997394646	a foreign language requirement <VOCNOISE> and i like well i
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s32	s3201a	5	5	5.49959413	5.49959413	he	8082	8.997394646	a gentleman named <EXCLUDE-name> <SIL> and he sat and he
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s32	s3202b	10	8	0.387986871	0.310389497	stuff	8082	8.997394646	a half hours canceling classes and stuff <IVER> <VOCNOISE> oh
and	d	n	Del	0	CC	and	and	n	m	nasal	/m/	s32	s3202a	8	8	6.734953483	6.734953483	my	8082	8.997394646	<NOISE> <UNKNOWN-that's> <SIL> my mother and my dad split up
and	d	ehn	Del	0	CC	and	and	n	hh	nasal	/h/	s32	s3202b	7	7	5.107993938	5.107993938	he	8082	8.997394646	<SIL> so chris comes downstairs and he <NOISE-stands> beside me
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3201a	6	5	6.818181818	5.681818182	i	8082	8.997394646	was worth <SIL> while <NOISE> and i believe that it's
and	d	d	Ret	1	CC	and	and	n	s	nasal	sibilant	s32	s3201b	5	5	4.080133828	4.080133828	so	8082	8.997394646	<SIL> <EXT-um> <SIL> <VOCNOISE> <SIL> and so she wears that
and	d	en	Del	0	CC	and	and	n	k	nasal	stop	s32	s3202a	9	9	9.256887896	9.256887896	continue	8082	8.997394646	wasn't that good <VOCNOISE> <IVER> and continue merrily on with
and	d	d	Ret	1	CC	and	and	n	s	nasal	sibilant	s32	s3202a	6	5	3.619086338	3.015905281	sister	8082	8.997394646	<SIL> <IVER-uh_huh> <EXT-ah> <EXT-mom> <SIL> and sister move out to
and	d	n	Del	0	CC	and	and	n	ae	nasal	vowel	s32	s3201a	9	9	5.163297902	5.163297902	after	8082	8.997394646	about dreading french class before and after <VOCNOISE> i would
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s32	s3202b	8	8	6.587517642	6.587517642	some	8082	8.997394646	<SIL> <VOCNOISE> church calling list and some other <SIL> <ERROR-nauseous=obnoxious>
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3202a	6	6	5.12247846	5.12247846	i	8082	8.997394646	<SIL> <VOCNOISE> so my father and i <VOCNOISE> i'm gonna
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s32	s3202b	6	6	5.298485781	5.298485781	<VOCNOISE>	8082	8.997394646	<SIL> <VOCNOISE> they're coming up and <VOCNOISE> <SIL> uh there
and	d	t	Ret	1	CC	and	and	n	S	nasal	pause	s32	s3201a	1	1	3.474961167	3.474961167	<SIL>	8082	8.997394646	<SIL> all <NOISE-recognition> <IVER> <VOCNOISE> and <SIL> we called it
and	d	n	Del	0	CC	and	and	n	m	nasal	/m/	s32	s3202b	2	2	2.508377982	2.508377982	me	8082	8.997394646	don't know anything about <SIL> and me <VOCNOISE> talking to
and	d	n	Del	0	CC	and	and	n	y	nasal	/y/	s32	s3202b	8	8	9.397226643	9.397226643	you	8082	8.997394646	again and again <VOCNOISE> <SIL> and you had two individuals
and	d	aen	Del	0	CC	and	and	n	hh	nasal	/h/	s32	s3202b	3	3	9.129113046	9.129113046	he's	8082	8.997394646	ahead <VOCNOISE> <SIL> <VOCNOISE> <SIL> and he's like <SIL> no
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s32	s3201a	12	10	7.326253324	6.105211103	said	8082	8.997394646	arts and sciences came around and said you will have
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3201a	5	5	6.214113495	6.214113495	i	8082	8.997394646	<SIL> d's <SIL> straight d's and i said <VOCNOISE> i
and	d	en	Del	0	CC	and	and	n	b	nasal	stop	s32	s3202b	10	9	12.8177685	11.53599165	but	8082	8.997394646	an evil sense <SIL> necessarily and but just in sort
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s32	s3201b	2	2	1.322214392	1.322214392	um	8082	8.997394646	an irresponsible cuss <VOCNOISE> <SIL> and um <SIL> <VOCNOISE> one
and	d	d	Ret	1	CC	and	and	n	S	nasal	pause	s32	s3202b	1	1	3.685902161	3.685902161	<SIL>	8082	8.997394646	eventually shafted us <VOCNOISE> <SIL> and <SIL> so stepmother is
and	d	aen	Del	0	CC	and	and	n	p	nasal	stop	s32	s3201b	5	5	9.248811528	9.248811528	put	8082	8.997394646	<SIL> house web pages <VOCNOISE> and put them out on
and	d	n	Del	0	CC	and	and	n	m	nasal	/m/	s32	s3201a	2	2	7.704664789	7.704664789	my	8082	8.997394646	<SIL> i had french <VOCNOISE> and my <CUTOFF-re=report_card> grades went
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s32	s3201a	2	2	1.789664331	1.789664331	um	8082	8.997394646	fail the class <LAUGH> <NOISE> and um <SIL> <VOCNOISE> <SIL>
and	d	ehn	Del	0	CC	and	and	n	y	nasal	/y/	s32	s3202a	11	11	10	10	you	8082	8.997394646	<SIL> is a hardware failure and you have to go
and	d	aen	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3202a	7	7	8.347016478	8.347016478	i	8082	8.997394646	five <SIL> <IVER-uh_huh> <VOCNOISE> <SIL> and i been in ohio
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s32	s3201a	7	7	6.419262188	6.419262188	<VOCNOISE>	8082	8.997394646	for another year of french and <VOCNOISE> about three quarters
and	d	en	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3202b	4	4	4.842650189	4.842650189	i	8082	8.997394646	papers and stuff ah <UNKNOWN> and i knew that <SIL>
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s32	s3202b	2	2	2.965981673	2.965981673	um	8082	8.997394646	people <VOCNOISE> younger <VOCNOISE> <SIL> and um <VOCNOISE> <SIL> <NOISE>
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s32	s3201a	12	10	7.426487061	6.188739218	sciences	8082	8.997394646	<VOCNOISE> but then the arts and sciences came around and
and	d	en	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3202a	9	9	8.064234314	8.064234314	i	8082	8.997394646	<SIL> so <VOCNOISE> my father and i always for the
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3202b	9	8	9.01622018	8.014417938	i	8082	8.997394646	and um <SIL> my sister and i both wanted to
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s32	s3202b	10	10	5.880865428	5.880865428	he's	8082	8.997394646	<SIL> we come back inside and he's like well i've
and	d	n	Del	0	CC	and	and	n	k	nasal	stop	s32	s3202a	9	9	10.84337349	10.84337349	keep	8082	8.997394646	<SIL> weekends i usually try and keep <SIL> free <SIL>
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s32	s3201b	6	6	4.990335384	4.990335384	selling	8082	8.997394646	something to sell <VOCNOISE> <SIL> and selling my own time
and	d	d	Ret	1	CC	and	and	n	S	nasal	pause	s32	s3201a	1	1	5.854698102	5.854698102	<SIL>	8082	8.997394646	<SIL> worthington high school <SIL> and <SIL> in <SIL> the
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s32	s3202a	7	7	5.044634203	5.044634203	stuff	8082	8.997394646	are all nice and sweet and stuff but <VOCNOISE> <SIL>
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s32	s3202b	1	1	1.760634674	1.760634674	<VOCNOISE>	8082	8.997394646	<UNKNOWN-the-other> side of chris <SIL> and <VOCNOISE> <SIL> and now
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s32	s3201a	1	1	2.658648184	2.658648184	<SIL>	8082	8.997394646	grade i had french <SIL> and <SIL> my junior year
and	d	en	Del	0	CC	and	and	n	eh	nasal	vowel	s32	s3202a	11	11	8.776261967	8.776261967	l	8082	8.997394646	back and forth between columbus and l a i <VOCNOISE>
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s32	s3202b	9	9	4.595205771	4.595205771	stuff	8082	8.997394646	has been like divorce papers and stuff ah <UNKNOWN> and
and	d	n	Del	0	CC	and	and	n	aw	nasal	vowel	s32	s3201a	6	6	5.70714906	5.70714906	outside	8082	8.997394646	backpack on my back <IVER> and outside of english <SIL>
and	d	aen	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3202b	9	9	10.93443228	10.93443228	i	8082	8.997394646	have a friend <SIL> upstairs and i wasn't able to
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3202b	4	4	11.11111111	11.11111111	i	8082	8.997394646	<VOCNOISE> <SIL> oh <SIL> <VOCNOISE> and i couldn't <NOISE-do> anything
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3201a	3	3	5.612071191	5.612071191	i	8082	8.997394646	basically took me aside <SIL> and i have <VOCNOISE> but
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3202b	13	13	6.846555524	6.846555524	i	8082	8.997394646	<VOCNOISE> <SIL> so my sister and i defended my stepmother
and	d	n	Del	0	CC	and	and	n	n	nasal	/n/	s32	s3202b	7	7	5.142797109	5.142797109	numbers	8082	8.997394646	he just fed me names and numbers <VOCNOISE> and i
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s32	s3202a	7	6	10.79179392	9.250109074	if	8082	8.997394646	become unpopular <SIL> <IVER-mm-hmm> <SIL> and if i continue to
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s32	s3201a	2	2	2.280314501	2.280314501	um	8082	8.997394646	<VOCNOISE> but one sibling <VOCNOISE> and um <VOCNOISE> it's <SIL>
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s32	s3201a	1	1	1.903554507	1.903554507	<VOCNOISE>	8082	8.997394646	hi i am <EXCLUDE-name> <SIL> and <VOCNOISE> <SIL> in this
and	d	en	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3202a	3	3	6.890991407	6.890991407	i	8082	8.997394646	make <ERROR-oney=money> with computers <SIL> and i said <VOCNOISE> <SIL>
and	d	d	Ret	1	CC	and	and	n	ay	nasal	vowel	s32	s3201a	2	2	2.63853287	2.63853287	i	8082	8.997394646	i've a great employer <VOCNOISE> and i <VOCNOISE> i got
and	d	n	Del	0	CC	and	and	n	y	nasal	/y/	s32	s3202a	5	5	8.827138154	8.827138154	you	8082	8.997394646	preparing for travel <SIL> <IVER-mm-hmm> and you told me not
and	d	d	Ret	1	CC	and	and	n	ay	nasal	vowel	s32	s3202b	3	3	1.871157111	1.871157111	i	8082	8.997394646	himself this morning <VOCNOISE> <SIL> and i said <SIL> oh
and	d	n	Del	0	CC	and	and	n	y	nasal	/y/	s32	s3201b	9	9	8.174364648	8.174364648	you	8082	8.997394646	i go do that thing and you make a lot
and	d	d	Ret	1	CC	and	and	n	sh	nasal	sibilant	s32	s3202b	8	8	5.07207739	5.07207739	sure	8082	8.997394646	in a couple months <VOCNOISE> and sure enough so anyway
and	d	t	Ret	1	CC	and	and	n	U	nasal	null	s32	s3202b	1	1	2.382574801	2.382574801	<VOCNOISE>	8082	8.997394646	uh several phone books <VOCNOISE> and <VOCNOISE> <SIL> um <VOCNOISE>
and	d	t	Ret	1	CC	and	and	n	s	nasal	sibilant	s32	s3202a	6	6	5.447345055	5.447345055	said	8082	8.997394646	i <SIL> done it once and said eh <SIL> it
and	d	nx	Del	0	CC	and	and	n	U	nasal	null	s32	s3202b	1	1	8.934394739	8.934394739	<UNKNOWN>	8082	8.997394646	i <SIL> then you're <LAUGH> and <UNKNOWN> was like <VOCNOISE>
and	d	nx	Del	0	CC	and	and	n	ey	nasal	vowel	s32	s3202b	9	8	5.798446016	5.154174237	a	8082	8.997394646	spent the next <SIL> two and a half hours canceling
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3201a	4	4	3.612514473	3.612514473	i	8082	8.997394646	in the sixth grade <VOCNOISE> and i got a's <SIL>
and	d	n	Del	0	CC	and	and	n	m	nasal	/m/	s32	s3202b	7	7	4.838170121	4.838170121	me	8082	8.997394646	on my lap <VOCNOISE> <SIL> and me smelling my sister's
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s32	s3202b	1	1	2.276364282	2.276364282	<EXT-um>	8082	8.997394646	on the computer <VOCNOISE> <SIL> and <EXT-um> <SIL> <VOCNOISE> <SIL>
and	d	n	Del	0	CC	and	and	n	m	nasal	/m/	s32	s3202b	11	10	7.985486741	7.259533401	my	8082	8.997394646	the rest of my family and my stepmother <VOCNOISE> <SIL>
and	d	nx	Del	0	CC	and	and	n	ih	nasal	vowel	s32	s3201a	5	5	4.747706858	4.747706858	if	8082	8.997394646	students in this university <VOCNOISE> and if you think that
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s32	s3202a	2	2	15.55826961	15.55826961	uh	8082	8.997394646	stuff up <SIL> <EXT-um> <SIL> and uh <SIL> i don't
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s32	s3202b	1	1	11.60995205	11.60995205	<CUTOFF-i=it>	8082	8.997394646	ooh scary <VOCNOISE> okay <VOCNOISE> and <CUTOFF-i=it> <VOCNOISE> it was
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s32	s3201a	9	9	7.629329857	7.629329857	spanish	8082	8.997394646	had <SIL> um <SIL> german and spanish in the seventh
and	d	nx	Del	0	CC	and	and	n	ey	nasal	vowel	s32	s3201a	6	6	4.297744902	4.297744902	a	8082	8.997394646	take <CUTOFF-s=some> more french <VOCNOISE> and a first year freshman
and	d	d	Ret	1	CC	and	and	n	f	nasal	fricative	s32	s3202a	3	3	3.469054301	3.469054301	ferry	8082	8.997394646	i have now dover <SIL> and ferry <SIL> what else
and	d	nx	Del	0	CC	and	and	n	ah	nasal	vowel	s32	s3202b	11	10	6.340244007	5.763858188	assume	8082	8.997394646	figure out who's not there and assume something bad has
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s32	s3202b	3	3	4.703624613	4.703624613	so	8082	8.997394646	names are the <EXCLUDE-name> <SIL> and so the <EXCLUDE-name> are
and	d	n	Del	0	CC	and	and	n	b	nasal	stop	s32	s3202b	4	4	3.332050494	3.332050494	brief	8082	8.997394646	narrative that's <SIL> both fun and brief <SIL> <VOCNOISE> okay
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3201a	11	10	8.476012884	7.705466258	i	8082	8.997394646	then it got postponed again and i was like this
and	d	d	Ret	1	CC	and	and	n	ey	nasal	vowel	s32	s3202b	6	6	11.94015594	11.94015594	a	8082	8.997394646	nice human being <VOCNOISE> <SIL> and a bunch of people
and	d	aen	Del	0	CC	and	and	n	ae	nasal	vowel	s32	s3201a	7	8	5.579912316	6.377042646	as	8082	8.997394646	curious isn't it <IVER-so_you_did_really_well_with_foreign_languages_when_you_were_younger> yeah and as i got older
and	d	d	Ret	1	CC	and	and	n	S	nasal	pause	s32	s3202b	6	6	4.891805492	4.891805492	<SIL>	8082	8.997394646	i think mostly it's me and <SIL> my sister on
and	d	nx	Del	0	CC	and	and	n	U	nasal	null	s32	s3201b	1	1	3.597769383	3.597769383	<VOCNOISE>	8082	8.997394646	not adopting that rule <SIL> and <VOCNOISE> <SIL> fortunately the
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3201a	9	9	6.617647059	6.617647059	i	8082	8.997394646	decline all through high school and i was like yeah
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s32	s3202b	2	2	2.893150178	2.893150178	um	8082	8.997394646	it's sunday morning <VOCNOISE> <SIL> and um <SIL> i am
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3201b	5	4	7.413920674	5.931136539	i	8082	8.997394646	i'll do this thing <SIL> and i go do that
and	d	en	Del	0	CC	and	and	n	f	nasal	fricative	s32	s3202b	11	11	6.565043768	6.565043768	figure	8082	8.997394646	do a quick party count and figure out who's not
and	d	en	Del	0	CC	and	and	n	y	nasal	/y/	s32	s3201b	5	5	8.035691327	8.035691327	you	8082	8.997394646	points for every country <SIL> and you get one point
and	d	d	Ret	1	CC	and	and	n	S	nasal	pause	s32	s3201b	1	1	2.039022819	2.039022819	<SIL>	8082	8.997394646	bunches of overhead involved <VOCNOISE> and <SIL> there's <SIL> the
and	d	d	Ret	1	CC	and	and	n	S	nasal	pause	s32	s3201b	1	1	5.166303303	5.166303303	<SIL>	8082	8.997394646	prices on something are <SIL> and <SIL> so <SIL> i
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s32	s3202b	1	1	5.767245506	5.767245506	<VOCNOISE>	8082	8.997394646	of shit for it <VOCNOISE> and <VOCNOISE> at the <NOISE-same>
and	d	n	Del	0	CC	and	and	n	b	nasal	stop	s32	s3202a	5	5	6.922024775	6.922024775	by	8082	8.997394646	of the magic box <IVER-mm-hmm> and by the end of
and	d	ehn	Del	0	CC	and	and	n	m	nasal	/m/	s32	s3201b	10	10	9.133788074	9.133788074	make	8082	8.997394646	things <VOCNOISE> i sit around and make money off of
and	d	aen	Del	0	CC	and	and	n	ih	nasal	vowel	s32	s3202b	2	2	7.56280913	7.56280913	it	8082	8.997394646	anything more than that <SIL> and it <NOISE-didn't> come out
and	d	nx	Del	0	CC	and	and	n	ey	nasal	vowel	s32	s3201a	16	15	8.206230786	7.693341362	a	8082	8.997394646	this whole foreign language requirement and a bad incident with
and	d	d	Ret	1	CC	and	and	n	k	nasal	stop	s32	s3202b	14	12	8.582528057	7.35645262	continue	8082	8.997394646	else to do about it and continue on merrily and
and	d	en	Del	0	CC	and	and	n	y	nasal	/y/	s32	s3201a	11	10	8.902262065	8.092965513	you're	8082	8.997394646	when i clear my throat and you're listening to it
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3202b	14	12	7.787438528	6.67494731	i	8082	8.997394646	at home but my sister and i so domestic violence
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s32	s3202b	5	5	9.581609442	9.581609442	so	8082	8.997394646	half hours away <VOCNOISE> <SIL> and so if you call
and	d	n	Del	0	CC	and	and	n	k	nasal	stop	s32	s3202a	15	12	6.557093267	5.245674613	could	8082	8.997394646	scared of the magic box and could continue to operating
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s32	s3202b	13	12	5.848132107	5.398275791	he's	8082	8.997394646	it and continue on merrily and he's i he said
and	d	n	Del	0	CC	and	and	n	b	nasal	stop	s32	s3202a	12	11	6.834833959	6.265264463	back	8082	8.997394646	then back down to tennessee and back to ohio <SIL>
and	d	d	Ret	1	CC	and	and	n	ay	nasal	vowel	s32	s3202a	7	7	5.35444105	5.35444105	i	8082	8.997394646	better <SIL> then my mother and i did <VOCNOISE> <SIL>
and	d	n	Del	0	CC	and	and	n	aa	nasal	vowel	s32	s3202a	11	11	8.538297758	8.538297758	all	8082	8.997394646	get <SIL> all of saturday and all of sunday as
and	d	d	Ret	1	CC	and	and	n	f	nasal	fricative	s32	s3202a	7	7	5.785123967	5.785123967	forth	8082	8.997394646	years my sister comes back and forth <SIL> now actually
and	d	t	Ret	1	CC	and	and	n	s	nasal	sibilant	s32	s3202b	2	2	5.095242827	5.095242827	so	8082	8.997394646	get in <LAUGH> <VOCNOISE> <SIL> and so <SIL> she spent
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s32	s3201b	6	6	11.50725916	11.50725916	it	8082	8.997394646	of marketing oneself <VOCNOISE> <SIL> and it all depends on
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s32	s3202b	5	5	6.848367555	6.848367555	so	8082	8.997394646	just bunches of numbers <VOCNOISE> and so he just fed
and	d	n	Del	0	CC	and	and	n	l	nasal	/l/	s32	s3202b	2	2	4.375697377	4.375697377	like	8082	8.997394646	so you don't freak <SIL> and like <VOCNOISE> <SIL> oh
and	d	ehn	Del	0	CC	and	and	n	ay	nasal	vowel	s32	s3202a	5	5	7.709458272	7.709458272	i	8082	8.997394646	in going out to <NOISE-california> and i been out there
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s32	s3202b	2	2	3.373619979	3.373619979	say	8082	8.997394646	then i could call <VOCNOISE-evan> and say <VOCNOISE> <SIL> he
and	d	en	Del	0	CC	and	and	n	S	nasal	pause	s32	s3202b	7	7	5.83732217	5.83732217	<SIL>	8082	8.997394646	the other cop goes upstairs and <SIL> <VOCNOISE> chris <SIL>
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s32	s3201b	13	13	6.961949732	6.961949732	stupid	8082	8.997394646	money <VOCNOISE> or something obnoxious and stupid like a franchise
and	d	n	Del	0	CC	and	and	n	f	nasal	fricative	s32	s3202a	15	15	8.857422077	8.857422077	following	8082	8.997394646	still sadly just sitting there and following my directions but
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s32	s3201a	9	9	5.209852874	5.209852874	sciences	8082	8.997394646	under the college of arts and sciences <VOCNOISE> but then
and	d	d	Ret	1	CC	and	and	n	s	nasal	sibilant	s32	s3201a	5	4	10.4007189	8.320575118	so	8082	8.997394646	worthington high school <IVER> <VOCNOISE> and so i got to
and	d	d	Ret	1	CC	and	and	n	S	nasal	pause	s32	s3201b	8	8	4.278074866	4.278074866	<SIL>	8082	8.997394646	list in my head obviously and <SIL> another hit list
and	d	t	Ret	1	CC	and	and	n	S	nasal	pause	s32	s3201a	1	1	1.780202017	1.780202017	<SIL>	8082	8.997394646	or bunches of money <IVER> and <SIL> <VOCNOISE> it was
and	d	d	Ret	1	CC	and	and	n	S	nasal	pause	s32	s3201a	1	1	2.123624688	2.123624688	<SIL>	8082	8.997394646	will come back <VOCNOISE> <SIL> and <SIL> in exchange <SIL>
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s32	s3201a	18	15	8.896199148	7.41349929	eventually	8082	8.997394646	bad incident with a counselor and eventually i became a
and	d	d	Ret	1	CC	and	and	n	hh	nasal	/h/	s32	s3201b	7	7	6.866636192	6.866636192	has	8082	8.997394646	to europe twice sadly <SIL> and has accumulated <SIL> all
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s32	s3201b	2	2	13.33333333	13.33333333	it's	8082	8.997394646	for others <SIL> <VOCNOISE> <SIL> and it's <SIL> more fun
and	d	d	Ret	1	CC	and	and	n	f	nasal	fricative	s32	s3202a	12	12	7.621312238	7.621312238	follow	8082	8.997394646	learn you just sit there and follow my directions and
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s32	s3201b	2	2	2.632084585	2.632084585	um	8082	8.997394646	for you <SIL> <VOCNOISE> <SIL> and um <SIL> there's <SIL>
and	d	d	Ret	1	CC	and	and	n	S	nasal	pause	s32	s3202b	1	1	11.01819103	11.01819103	<SIL>	8082	8.997394646	this sinks into <VOCNOISE> <SIL> and <SIL> i was like
and	d	n	Del	0	CC	and	and	n	m	nasal	/m/	s32	s3202b	3	3	5.043194965	5.043194965	mister	8082	8.997394646	police officers behind them <VOCNOISE> and mister <EXCLUDE-name> is kind
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s32	s3202a	10	10	6.494548152	6.494548152	sweet	8082	8.997394646	the others are all nice and sweet and stuff but
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s32	s3201b	7	6	5.147058824	4.411764706	stuff	8082	8.997394646	of it <VOCNOISE> for layovers and stuff it's <IVER-yeah> it's
and	d	nx	Del	0	CC	and	and	n	ey	nasal	vowel	s32	s3202b	13	13	6.150358282	6.150358282	a	8082	8.997394646	ride because girlfriend lives two and a half hours away
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s32	s3201b	7	7	5.619479363	5.619479363	said	8082	8.997394646	i set up a contract and said <VOCNOISE> hi <SIL>
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s32	s3202b	1	1	2.000596178	2.000596178	<EXT-um>	8082	8.997394646	of the <NOISE-car> <VOCNOISE> <SIL> and <EXT-um> <VOCNOISE> <SIL> look
