Word	seg	SegTrans	DepVar	td	POS	Gram	Gram2	PreSegTrans	FolSegTrans	PreSeg	FolSeg	Speaker	Recording	DictNSyl	NSyl	DictRate	Rate	FolWord	freq	log_freq	Context
and	d	n	Del	0	CC	and	and	n	w	nasal	/w/	s09	s0901a	5	5	5.333367467	5.333367467	what	8082	8.997394646	feeling of <SIL> uh <IVER> and what they would say
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s09	s0902a	8	8	3.609023642	3.609023642	<VOCNOISE>	8082	8.997394646	and girlfriends drugs everything else and <VOCNOISE> yknow a lot
and	d	t	Ret	1	CC	and	and	n	S	nasal	pause	s09	s0903b	1	1	1.637829941	1.637829941	<SIL>	8082	8.997394646	and i <NOISE-came> back <VOCNOISE> and <SIL> <VOCNOISE> yknow this
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s09	s0902a	1	1	7.80457348	7.80457348	<SIL>	8082	8.997394646	it just totally appalling <SIL> and <SIL> yknow a thirteen
and	d	n	Del	0	CC	and	and	n	ae	nasal	vowel	s09	s0902b	3	3	4.118966743	4.118966743	and	8082	8.997394646	it or whatever <VOCNOISE> so and and <VOCNOISE> and <VOCNOISE>
and	d	nx	Del	0	CC	and	and	n	ey	nasal	vowel	s09	s0903b	7	7	8.586976256	8.586976256	a	8082	8.997394646	for <VOCNOISE> about a year and a half <VOCNOISE> and
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s09	s0902a	10	10	3.830465145	3.830465145	he's	8082	8.997394646	<SIL> oh my gosh yknow and he's thirteen and <VOCNOISE>
and	d	en	Del	0	CC	and	and	n	S	nasal	pause	s09	s0902a	6	6	6.292111266	6.292111266	<SIL>	8082	8.997394646	<SIL> ten girls or something and <SIL> i'm thinking <SIL>
and	d	nx	Del	0	CC	and	and	n	ey	nasal	vowel	s09	s0901a	10	9	5.90816467	5.317348203	a	8082	8.997394646	and then the next hour and a half they just
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s09	s0901b	7	7	5.216682354	5.216682354	<VOCNOISE>	8082	8.997394646	and to get a reaction and <VOCNOISE> to tell their
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s09	s0901a	12	9	5.188715754	3.891536815	<VOCNOISE>	8082	8.997394646	just a totally different experience and <VOCNOISE> yknow i did
and	d	n	Del	0	CC	and	and	n	ah	nasal	vowel	s09	s0901a	16	16	7.353968569	7.353968569	american	8082	8.997394646	they would say about americans and american culture like <SIL>
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s09	s0903b	6	6	4.748240381	4.748240381	i	8082	8.997394646	yknow <SIL> my <NOISE-experience> there and i mean i can't
and	d	n	Del	0	CC	and	and	n	aa	nasal	vowel	s09	s0903b	7	7	5.33094101	5.33094101	all	8082	8.997394646	<SIL> we <CUTOFF-we=were> got lost and all these things that
and	d	en	Del	0	CC	and	and	n	ay	nasal	vowel	s09	s0901a	12	12	7.384160975	7.384160975	i'm	8082	8.997394646	yknow i did miss columbus and i'm kinda glad to
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s09	s0901a	7	7	4.225843569	4.225843569	so	8082	8.997394646	just to get more done and so i'd <VOCNOISE> yknow
and	d	ihn	Del	0	CC	and	and	n	hh	nasal	/h/	s09	s0902b	9	9	5.516324951	5.516324951	who	8082	8.997394646	<SIL> who really need it and who really <VOCNOISE> yknow
and	d	n	Del	0	CC	and	and	n	w	nasal	/w/	s09	s0901a	12	11	7.08787548	6.49721919	what	8082	8.997394646	sort of everything about america and what <SIL> what they're
and	d	en	Del	0	CC	and	and	n	S	nasal	pause	s09	s0901a	6	5	8	6.666666667	<SIL>	8082	8.997394646	<SIL> yknow <SIL> interested it and <SIL> yknow <SIL> sort
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s09	s0901b	8	8	6.405283077	6.405283077	<SIL>	8082	8.997394646	are over worked and underpaid and <SIL> yknow <VOCNOISE> all
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s09	s0901a	9	9	4.927934434	4.927934434	it	8082	8.997394646	met some english people there and it was <VOCNOISE> yknow
and	d	en	Del	0	CC	and	and	n	l	nasal	/l/	s09	s0903a	11	11	5.130056253	5.130056253	left	8082	8.997394646	<VOCNOISE> taken to the hospital and left there or <VOCNOISE>
and	d	nx	Del	0	CC	and	and	n	ih	nasal	vowel	s09	s0903b	7	7	4.589474761	4.589474761	it's	8082	8.997394646	<VOCNOISE> <IVER> yeah <VOCNOISE> and and it's just it's moving
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s09	s0901b	4	3	11.75164082	8.813730617	<VOCNOISE>	8082	8.997394646	had been in <VOCNOISE> counseling and <VOCNOISE> had to <SIL>
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s09	s0901b	8	8	3.648313521	3.648313521	i	8082	8.997394646	<VOCNOISE> <SIL> almost nothing barred and i mean <SIL> just
and	d	t	Ret	1	CC	and	and	n	S	nasal	pause	s09	s0901a	1	1	4.834982062	4.834982062	<SIL>	8082	8.997394646	have a double major <VOCNOISE> and <SIL> i had a
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s09	s0902b	1	1	5.225834435	5.225834435	<VOCNOISE>	8082	8.997394646	control that is available <VOCNOISE> and <VOCNOISE> yknow <VOCNOISE> all
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s09	s0903a	1	1	2.190326205	2.190326205	<SIL>	8082	8.997394646	like spending spending spending <VOCNOISE> and <SIL> like <SIL> obviously
and	d	en	Del	0	CC	and	and	n	U	nasal	null	s09	s0901b	7	7	5.016428804	5.016428804	<VOCNOISE>	8082	8.997394646	<VOCNOISE> all over the papers and <VOCNOISE> yknow <SIL> i
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s09	s0901b	7	6	6.329749188	5.425499304	especially	8082	8.997394646	been more aware and <SIL> and especially because <VOCNOISE> i
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s09	s0902b	6	6	5.475791526	5.475791526	who	8082	8.997394646	<VOCNOISE> as it should be and who <SIL> who really
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s09	s0901a	6	6	2.77195923	2.77195923	<SIL>	8082	8.997394646	being away for a while and <SIL> not really <VOCNOISE>
and	d	n	Del	0	CC	and	and	n	eh	nasal	vowel	s09	s0903a	11	11	6.048093339	6.048093339	everything	8082	8.997394646	heard is <SIL> the consumption and everything else there might
and	d	en	Del	0	CC	and	and	n	ay	nasal	vowel	s09	s0903b	5	5	4.621507758	4.621507758	i	8082	8.997394646	malls built and stuff <VOCNOISE> and i just felt like
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s09	s0901b	4	4	6.890801469	6.890801469	<VOCNOISE>	8082	8.997394646	holding the gun <SIL> everywhere and <VOCNOISE> columbine <VOCNOISE> <SIL>
and	d	n	Del	0	CC	and	and	n	ae	nasal	vowel	s09	s0902b	2	2	3.48402921	3.48402921	and	8082	8.997394646	but i do think <SIL> and and <SIL> with that
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s09	s0903b	8	7	5.580010728	4.882509387	<VOCNOISE>	8082	8.997394646	in america my whole life and <VOCNOISE> yknow not that
and	d	n	Del	0	CC	and	and	n	eh	nasal	vowel	s09	s0903a	10	10	3.336565353	3.336565353	everything	8082	8.997394646	in and <VOCNOISE> their lifespan and everything else i mean
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s09	s0902b	7	7	2.838393242	2.838393242	<VOCNOISE>	8082	8.997394646	of yknow ten or something and <VOCNOISE> i don't know
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s09	s0901a	6	6	4.927593125	4.927593125	<IVER>	8082	8.997394646	went to summer school too and <IVER> i was taking
and	d	n	Del	0	CC	and	and	n	ey	nasal	vowel	s09	s0901a	10	9	11.25724263	10.13151837	a	8082	8.997394646	i definitely got a feeling and a <SIL> it <SIL>
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s09	s0901b	7	7	5.023755185	5.023755185	<SIL>	8082	8.997394646	resentment for the other students and <SIL> and <VOCNOISE> yknow
and	d	d	Ret	1	CC	and	and	n	S	nasal	pause	s09	s0903a	1	1	4.223276164	4.223276164	<SIL>	8082	8.997394646	<VOCNOISE> their accent and <VOCNOISE> and <SIL> i remember <VOCNOISE>
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s09	s0903a	1	1	1.701916187	1.701916187	<VOCNOISE>	8082	8.997394646	money to throw around <VOCNOISE> and <VOCNOISE> yknow they just
and	d	n	Del	0	CC	and	and	n	ey	nasal	vowel	s09	s0902b	8	8	6.496633526	6.496633526	a	8082	8.997394646	i don't really think <SIL> and a lot of situations
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s09	s0903b	11	10	4.120666604	3.746060549	i	8082	8.997394646	every mcdonalds along the way and i was like <VOCNOISE>
and	d	d	Ret	1	CC	and	and	n	S	nasal	pause	s09	s0901a	1	1	20.04409701	20.04409701	<SIL>	8082	8.997394646	like <IVER> definitely <VOCNOISE> <IVER> and <SIL> and that what
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s09	s0903b	8	8	3.999356104	3.999356104	i	8082	8.997394646	whole <SIL> yknow strip malls and i was in <SIL>
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s09	s0902b	3	3	4.118966743	4.118966743	<VOCNOISE>	8082	8.997394646	or whatever <VOCNOISE> so and and <VOCNOISE> and <VOCNOISE> adoption
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s09	s0903a	4	4	5.478829119	5.478829119	<VOCNOISE>	8082	8.997394646	<VOCNOISE> yknow <VOCNOISE> their accent and <VOCNOISE> and <SIL> i
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s09	s0903b	9	9	6.11997601	6.11997601	i	8082	8.997394646	<VOCNOISE> you walk in there and i don't feel like
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s09	s0903b	12	10	6.499341129	5.416117608	i	8082	8.997394646	walked into the grocery store and i mean just like
and	d	t	Ret	1	CC	and	and	n	U	nasal	null	s09	s0903a	5	5	2.018570852	2.018570852	<VOCNOISE>	8082	8.997394646	that <VOCNOISE> yknow phrase is and <VOCNOISE> yknow there is
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s09	s0903b	13	13	6.744123793	6.744123793	stuff	8082	8.997394646	that and there are decorations and stuff at christmas but
and	d	n	Del	0	CC	and	and	n	eh	nasal	vowel	s09	s0902b	16	15	6.098630095	5.717465714	everything	8082	8.997394646	a completely different yknow background and everything else and <SIL>
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s09	s0902a	11	10	7.615908941	6.923553583	i	8082	8.997394646	i want i'm getting money and i don't have to
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s09	s0901a	6	6	2.99840335	2.99840335	<VOCNOISE>	8082	8.997394646	a lot of hard classes and <VOCNOISE> yknow <VOCNOISE> i
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s09	s0902a	7	7	4.144309597	4.144309597	<VOCNOISE>	8082	8.997394646	they did talk about condoms and <VOCNOISE> um contraception <VOCNOISE>
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s09	s0903a	7	5	5.061460593	3.615328995	<VOCNOISE>	8082	8.997394646	that these women were having and <VOCNOISE> yknow <VOCNOISE> yknow
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s09	s0901b	6	6	3.348083501	3.348083501	<VOCNOISE>	8082	8.997394646	different slant on the story and <VOCNOISE> yknow their facts
and	d	n	Del	0	CC	and	and	n	S	nasal	pause	s09	s0902a	7	7	5.148406495	5.148406495	<SIL>	8082	8.997394646	a simple sort of screening and <SIL> these are good
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s09	s0902b	1	1	1.822499485	1.822499485	<VOCNOISE>	8082	8.997394646	lot of these kids <VOCNOISE> and <VOCNOISE> yknow <SIL> at
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s09	s0902a	5	5	2.798973784	2.798973784	<VOCNOISE>	8082	8.997394646	and these are bad uh and <VOCNOISE> again as i
and	d	n	Del	0	CC	and	and	n	ay	nasal	vowel	s09	s0902a	11	10	5.744239311	5.222035738	i	8082	8.997394646	we decided to have sex and i mean i find
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s09	s0903a	3	3	1.861284659	1.861284659	<VOCNOISE>	8082	8.997394646	of like <VOCNOISE> the south and <VOCNOISE> yknow i was
and	d	d	Ret	1	CC	and	and	n	U	nasal	null	s09	s0902b	1	1	1.3286088	1.3286088	<VOCNOISE>	8082	8.997394646	they're even bothered yknow <SIL> and <VOCNOISE> <SIL> yknow those
and	d	n	Del	0	CC	and	and	n	y	nasal	/y/	s09	s0903b	9	9	4.974082268	4.974082268	you	8082	8.997394646	if no one ate there and you can't tell me
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s09	s0901b	7	7	3.765068341	3.765068341	it's	8082	8.997394646	yknow <VOCNOISE> <IVER> yeah exactly and it's just <VOCNOISE> it's
and	d	en	Del	0	CC	and	and	n	b	nasal	stop	s09	s0901a	10	10	5.810105982	5.810105982	be	8082	8.997394646	just sort of like snicker and be like oh you're
and	d	n	Del	0	CC	and	and	n	ih	nasal	vowel	s09	s0901a	11	11	6.532919978	6.532919978	it	8082	8.997394646	things to do in columbus and it does sort of
and	d	d	Ret	1	CC	and	and	n	S	nasal	pause	s09	s0902a	1	1	1.217478116	1.217478116	<SIL>	8082	8.997394646	any utilities or anything <VOCNOISE> and <SIL> yknow <SIL> what
and	d	nx	Del	0	CC	and	and	n	U	nasal	null	s09	s0903b	4	4	5.715469633	5.715469633	<NOISE-it's>	8082	8.997394646	are <HES-so> pushed at you and <NOISE-it's> such a money
and	d	en	Del	0	CC	and	and	n	sh	nasal	sibilant	s09	s0901a	8	8	6.795405626	6.795405626	she	8082	8.997394646	sort of looked at me and she said like <SIL>
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s09	s0901a	8	8	3.711484074	3.711484074	<VOCNOISE>	8082	8.997394646	the language and everything else and <VOCNOISE> and <SIL> you're
and	d	t	Ret	1	CC	and	and	n	U	nasal	null	s09	s0903b	1	1	0.994822941	0.994822941	<VOCNOISE>	8082	8.997394646	in the near future <IVER> and <VOCNOISE> <ERROR-ydow=yknow> uh <VOCNOISE>
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s09	s0901b	11	11	4.923561705	4.923561705	<VOCNOISE>	8082	8.997394646	in this yknow terrible environment and <VOCNOISE> yknow have that
and	d	t	Ret	1	CC	and	and	n	ah	nasal	vowel	s09	s0901a	2	2	2.379836124	2.379836124	uh	8082	8.997394646	in yknow western europe <VOCNOISE> and uh <SIL> yeah they
and	d	n	Del	0	CC	and	and	n	eh	nasal	vowel	s09	s0901a	8	8	1.541976652	1.541976652	editor	8082	8.997394646	right now <SIL> freelance writer and editor <IVER> <VOCNOISE> um
and	d	t	Ret	1	CC	and	and	n	S	nasal	pause	s09	s0901a	1	1	18.6185068	18.6185068	<SIL>	8082	8.997394646	when i went there <VOCNOISE> and <SIL> yknow studying <HES-English>
and	d	n	Del	0	CC	and	and	n	U	nasal	null	s09	s0903a	3	3	2.896583287	2.896583287	<VOCNOISE>	8082	8.997394646	especially coming back <VOCNOISE> yknow and <VOCNOISE> moving all my
and	d	n	Del	0	CC	and	and	n	l	nasal	/l/	s09	s0903b	8	8	7.656909212	7.656909212	like	8082	8.997394646	into these like <VOCNOISE-cavernous> places and like just the other
and	d	nx	Del	0	CC	and	and	n	ih	nasal	vowel	s09	s0903b	5	5	5.982342518	5.982342518	it	8082	8.997394646	and <SIL> we got there and it <SIL> we <CUTOFF-we=were>
and	d	n	Del	0	CC	and	and	n	hh	nasal	/h/	s09	s0903a	8	8	4.168837936	4.168837936	here	8082	8.997394646	everyone has a lot less and here it's like <VOCNOISE>
